Original_2theta,Original_intensity,NVT-Langevin_2theta,NVT-Langevin_intensity,NVT-Berendsen_2theta,NVT-Berendsen_intensity,NPT-Berendsen_2theta,NPT-Berendsen_intensity
31.14114114114114,6.2747992417081535e-18,31.14114114114114,1.4979335218668839e-12,31.14114114114114,7.345059531166184e-13,31.14114114114114,1.2061859073048423e-08
31.22122122122122,5.626646144348241e-19,31.22122122122122,7.503078601120423e-12,31.22122122122122,3.6790900621436886e-12,31.22122122122122,4.018527361570699e-08
31.3013013013013,4.698447186234057e-20,31.3013013013013,3.4997996609988835e-11,31.3013013013013,1.716105861492499e-11,31.3013013013013,1.2467362500309473e-07
31.38138138138138,3.65354173809874e-21,31.38138138138138,1.5202040407672086e-10,31.38138138138138,7.454229710695793e-11,31.38138138138138,3.6019462052771426e-07
31.46146146146146,2.645627976822216e-22,31.46146146146146,6.149156676152369e-10,31.46146146146146,3.015202246590595e-10,31.46146146146146,9.690692998673318e-07
31.54154154154154,1.7840148028447588e-23,31.54154154154154,2.316243494677634e-09,31.54154154154154,1.135756162448239e-09,31.54154154154154,2.4278811653449633e-06
31.62162162162162,1.1202710432530926e-24,31.62162162162162,8.124709547421168e-09,31.62162162162162,3.983902796830018e-09,31.62162162162162,5.66441409062376e-06
31.7017017017017,6.550926776461822e-26,31.7017017017017,2.6539116052864336e-08,31.7017017017017,1.3013297035579784e-08,31.7017017017017,1.2306584574017492e-05
31.78178178178178,3.5672813018557604e-27,31.78178178178178,8.07272281288668e-08,31.78178178178178,3.9584114120732856e-08,31.78178178178178,2.4898607814180647e-05
31.86186186186186,1.8089516018655658e-28,31.86186186186186,2.2866969133735156e-07,31.86186186186186,1.1212681727906054e-07,31.86186186186186,4.6910230422884396e-05
31.94194194194194,8.542235010682003e-30,31.94194194194194,6.03187243302449e-07,31.94194194194194,2.957692618522658e-07,31.94194194194194,8.230288246253038e-05
32.02202202202202,3.7563933322406715e-31,32.02202202202202,1.4816672053610733e-06,32.02202202202202,7.26526663994147e-07,32.02202202202202,0.00013446755329965114
32.1021021021021,1.538245255753865e-32,32.1021021021021,3.3892543846633687e-06,32.1021021021021,1.661900643145398e-06,32.1021021021021,0.00020458554136294665
32.18218218218218,5.8659058132077316e-34,32.18218218218218,7.219591789999278e-06,32.18218218218218,3.5400837108421233e-06,32.18218218218218,0.0002898593742257705
32.26226226226226,2.0830493747586122e-35,32.26226226226226,1.432109072279683e-05,32.26226226226226,7.022261294536485e-06,32.26226226226226,0.00038243245432344636
32.34234234234234,6.888410511074954e-37,32.34234234234234,2.6454193584982484e-05,32.34234234234234,1.2971655810704787e-05,32.34234234234234,0.00046986934160850324
32.42242242242242,2.1212578136969548e-38,32.42242242242242,4.550592391290953e-05,32.42242242242242,2.2313557979007035e-05,32.42242242242242,0.0005375940515573973
32.5025025025025,6.083070742870009e-40,32.5025025025025,7.289476213372139e-05,32.5025025025025,3.5743511204159664e-05,32.5025025025025,0.0005727785929145213
32.58258258258258,1.6244533979545663e-41,32.58258258258258,0.00010873758608491087,32.58258258258258,5.331882583565361e-05,32.58258258258258,0.0005682953200091262
32.66266266266266,4.039676839631343e-43,32.66266266266266,0.00015104906104886526,32.66266266266266,7.406600485332134e-05,32.66266266266266,0.0005250689762011136
32.74274274274274,9.35493920937132e-45,32.74274274274274,0.00019539405684983058,32.74274274274274,9.581030866698271e-05,32.74274274274274,0.0004517660757111599
32.82282282282282,2.0173919926511434e-46,32.82282282282282,0.00023537462860339658,32.82282282282282,0.00011541454321816749,32.82282282282282,0.0003619643927268377
32.9029029029029,4.051301767350153e-48,32.9029029029029,0.0002640358653113178,32.9029029029029,0.00012946840944130368,32.9029029029029,0.00027006795904776273
32.98298298298298,7.576242585105824e-50,32.98298298298298,0.0002758170927791563,32.98298298298298,0.00013524526395964273,32.98298298298298,0.0001876442463865964
33.06306306306306,1.3193746280485196e-51,33.06306306306306,0.00026830848529910356,33.06306306306306,0.00013156346313150414,33.06306306306306,0.00012140943002904737
33.14314314314314,2.1396235147572584e-53,33.14314314314314,0.00024305391241588012,33.14314314314314,0.00011918003416644579,33.14314314314314,7.315172400336754e-05
33.22322322322322,3.2311831390681133e-55,33.22322322322322,0.00020503396144625405,33.22322322322322,0.000100537178305671,33.22322322322322,4.104418997747219e-05
33.3033033033033,4.544025537057159e-57,33.3033033033033,0.0001610660347368777,33.3033033033033,7.897776806879681e-05,33.3033033033033,2.144538218503856e-05
33.38338338338338,5.950794194201771e-59,33.38338338338338,0.00011782490789731527,33.38338338338338,5.777473980683353e-05,33.38338338338338,1.043448146377318e-05
33.46346346346346,7.25711617630564e-61,33.46346346346346,8.026481862662545e-05,33.46346346346346,3.935737438333033e-05,33.46346346346346,4.727842157395474e-06
33.54354354354354,8.241536726266746e-63,33.54354354354354,5.09176470276286e-05,33.54354354354354,2.4967164083523105e-05,33.54354354354354,1.9948515985735113e-06
33.62362362362362,8.715800857501332e-65,33.62362362362362,3.0079208306877167e-05,33.62362362362362,1.4749160127053946e-05,33.62362362362362,7.838287881910659e-07
33.7037037037037,8.583440024520124e-67,33.7037037037037,1.654700713905924e-05,33.7037037037037,8.113726114149708e-06,33.7037037037037,2.868822565949615e-07
33.78378378378378,7.871734412737131e-69,33.78378378378378,8.476713114035356e-06,33.78378378378378,4.1565056473086704e-06,33.78378378378378,9.816165371617746e-08
33.86386386386386,6.722556586243104e-71,33.86386386386386,4.043807713247e-06,33.86386386386386,1.982856988116943e-06,33.86386386386386,3.3052742732441144e-08
33.94394394394394,5.3463018837896055e-73,33.94394394394394,1.7964226580580812e-06,33.94394394394394,8.808653226339245e-07,33.94394394394394,1.798171302802918e-08
34.02402402402402,3.959382571888171e-75,34.02402402402402,7.431596481053485e-07,34.02402402402402,3.6440516635381806e-07,34.02402402402402,3.791858452946756e-08
34.1041041041041,2.73058961391459e-77,34.1041041041041,2.8629888990374557e-07,34.1041041041041,1.4039239049219067e-07,34.1041041041041,1.329368950754173e-07
34.18418418418418,1.7536397400028338e-79,34.18418418418418,1.027420809168585e-07,34.18418418418418,5.0419492903343136e-08,34.18418418418418,4.6055900924299305e-07
34.26426426426426,1.0487676941524458e-81,34.26426426426426,3.4497986254161386e-08,34.26426426426426,1.7121461164188433e-08,34.26426426426426,1.4921571934365762e-06
34.34434434434434,5.840811643330665e-84,34.34434434434434,1.1558362573749499e-08,34.34434434434434,6.638684264956195e-09,34.34434434434434,4.503238581164495e-06
34.42442442442442,3.0291590633417763e-86,34.42442442442442,6.982885397765614e-09,34.42442442442442,7.695825580242218e-09,34.42442442442442,1.2656072784285633e-05
34.5045045045045,1.4629380463408312e-88,34.5045045045045,1.677176475343001e-08,34.5045045045045,2.572281237234825e-08,34.5045045045045,3.312291481153122e-05
34.58458458458458,6.579376935352197e-91,34.58458458458458,6.100558126718795e-08,34.58458458458458,9.66656019930965e-08,34.58458458458458,8.072594985880248e-05
34.66466466466466,2.7554883495680993e-93,34.66466466466466,2.1601402086957433e-07,34.66466466466466,3.430431470663975e-07,34.66466466466466,0.00018321152644388118
34.74474474474474,1.0746508040907935e-95,34.74474474474474,7.144191891326272e-07,34.74474474474474,1.1347065838262776e-06,34.74474474474474,0.00038721081285488917
34.82482482482482,3.9029333466506446e-98,34.82482482482482,2.2007224941269173e-06,34.82482482482482,3.495424607453751e-06,34.82482482482482,0.0007620743000397293
34.9049049049049,1.3199876834330132e-100,34.9049049049049,6.313033563758125e-06,34.9049049049049,1.0027046566484325e-05,34.9049049049049,0.001396698125005989
34.98498498498498,4.1572256764762264e-103,34.98498498498498,1.6864220290964754e-05,34.98498498498498,2.678559017796137e-05,34.98498498498498,0.0023837666433072376
35.06506506506506,1.2192486988469275e-105,35.06506506506506,4.195168808963424e-05,35.06506506506506,6.663223778965871e-05,35.06506506506506,0.003788629952413475
35.14514514514514,3.329936703346229e-108,35.14514514514514,9.718239638161414e-05,35.14514514514514,0.00015435566395493908,35.14514514514514,0.005607392565965423
35.22522522522522,8.46904876711199e-111,35.22522522522522,0.00020964319328661786,35.22522522522522,0.00033297816228833424,35.22522522522522,0.007728713707109752
35.3053053053053,2.0058029546199848e-113,35.3053053053053,0.0004211423899600282,35.3053053053053,0.0006689043029340378,35.3053053053053,0.00992059504638883
35.38538538538538,4.423814191520947e-116,35.38538538538538,0.0007878295156106826,35.38538538538538,0.0012513171296753389,35.38538538538538,0.011860190588712483
35.46546546546546,9.085743373748452e-119,35.46546546546546,0.0013724318943184708,35.46546546546546,0.002179847970728544,35.46546546546546,0.013208719059461336
35.545545545545544,1.737716929931159e-121,35.545545545545544,0.002226409339968532,35.545545545545544,0.00353623434183839,35.545545545545544,0.013710674440601393
35.625625625625624,3.0949424395770755e-124,35.625625625625624,0.0033633790842552864,35.625625625625624,0.005342115925653274,35.625625625625624,0.013279576251243224
35.70570570570571,5.133116228988133e-127,35.70570570570571,0.004731571688911443,35.70570570570571,0.00751530119008329,35.70570570570571,0.012033414869945799
35.78578578578579,7.928017453816044e-130,35.78578578578579,0.006198677926682098,35.78578578578579,0.009845738096330128,35.78578578578579,0.010263481660274548
35.86586586586587,1.1402578606531022e-132,35.86586586586587,0.0075625660517100405,35.86586586586587,0.012012625045302754,35.86586586586587,0.008349412704767358
35.94594594594595,1.5272021607066703e-135,35.94594594594595,0.008593007394812592,35.94594594594595,0.013650866296099151,35.94594594594595,0.006654467236133623
36.02602602602603,1.9047806148777676e-138,36.02602602602603,0.009094876578250123,36.02602602602603,0.014451784111754167,36.02602602602603,0.005437848319466921
36.10610610610611,2.2123221779245816e-141,36.10610610610611,0.008969930207000227,36.10610610610611,0.01426175794576627,36.10610610610611,0.004807359898777037
36.18618618618619,2.3928019902906112e-144,36.18618618618619,0.00825109503838989,36.18618618618619,0.013137338513272265,36.18618618618619,0.0047169702240976935
36.26626626626627,2.4100171174914346e-147,36.26626626626627,0.007093810724737,36.26626626626627,0.011332069528648554,36.26626626626627,0.00500041740782854
